mode,asset,instrument,kind,sector,selection,reference_date,reference_usd,multiple,target_usd,horizon,question,replicate,p
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,10,11529.3,no_date,"Eli Lilly will reach $11,529.30 per share",99,0.12
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,10,11529.3,no_date,"Eli Lilly will reach $11,529.30 per share",100,0.12
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",1,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",2,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",3,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",4,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",5,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",6,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",7,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",8,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",9,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",10,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",11,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",12,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",13,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",14,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",15,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",16,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",17,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",18,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",19,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",20,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",21,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",22,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",23,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",24,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",25,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",26,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",27,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",28,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",29,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",30,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",31,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",32,0.27
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",33,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",34,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",35,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",36,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",37,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",38,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",39,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",40,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",41,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",42,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",43,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",44,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",45,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",46,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",47,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",48,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",49,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",50,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",51,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",52,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",53,0.21
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",54,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",55,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",56,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",57,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",58,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",59,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",60,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",61,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",62,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",63,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",64,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",65,0.22
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",66,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",67,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",68,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",69,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",70,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",71,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",72,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",73,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",74,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",75,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",76,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",77,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",78,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",79,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",80,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",81,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",82,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",83,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",84,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",85,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",86,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",87,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",88,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",89,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",90,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",91,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",92,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",93,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",94,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",95,0.24
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",96,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",97,0.26
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",98,0.22
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",99,0.25
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,2035,"Eli Lilly will reach $115,293.00 per share by December 31, 2035",100,0.23
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",1,0.17
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",2,0.19
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",3,0.17
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",4,0.18
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",5,0.19
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",6,0.18
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",7,0.17
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",8,0.21
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",9,0.18
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",10,0.19
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",11,0.21
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",12,0.18
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",13,0.21
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",14,0.17
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",15,0.19
blank,LLY,Eli Lilly,stock,Health Care,"Top XLV holding, 14.97%",2026-09-20,1152.93,100,115293.0,no_date,"Eli Lilly will reach $115,293.00 per share",16,0.19
