criteria_mode,target_usd,target_words,year,question,replicate,p
blank,50000,50 thousand,2037,"bitcoin will reach 50 thousand by December 31, 2037",99,0.57
blank,50000,50 thousand,2037,"bitcoin will reach 50 thousand by December 31, 2037",100,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",1,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",2,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",3,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",4,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",5,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",6,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",7,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",8,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",9,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",10,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",11,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",12,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",13,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",14,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",15,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",16,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",17,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",18,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",19,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",20,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",21,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",22,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",23,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",24,0.53
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",25,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",26,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",27,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",28,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",29,0.6
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",30,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",31,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",32,0.54
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",33,0.61
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",34,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",35,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",36,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",37,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",38,0.54
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",39,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",40,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",41,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",42,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",43,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",44,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",45,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",46,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",47,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",48,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",49,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",50,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",51,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",52,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",53,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",54,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",55,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",56,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",57,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",58,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",59,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",60,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",61,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",62,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",63,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",64,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",65,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",66,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",67,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",68,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",69,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",70,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",71,0.54
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",72,0.61
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",73,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",74,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",75,0.6
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",76,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",77,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",78,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",79,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",80,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",81,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",82,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",83,0.6
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",84,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",85,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",86,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",87,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",88,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",89,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",90,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",91,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",92,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",93,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",94,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",95,0.59
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",96,0.58
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",97,0.57
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",98,0.55
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",99,0.56
blank,100000,100 thousand,2037,"bitcoin will reach 100 thousand by December 31, 2037",100,0.59
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",1,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",2,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",3,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",4,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",5,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",6,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",7,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",8,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",9,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",10,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",11,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",12,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",13,0.41
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",14,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",15,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",16,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",17,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",18,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",19,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",20,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",21,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",22,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",23,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",24,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",25,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",26,0.41
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",27,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",28,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",29,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",30,0.4
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",31,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",32,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",33,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",34,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",35,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",36,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",37,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",38,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",39,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",40,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",41,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",42,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",43,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",44,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",45,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",46,0.45
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",47,0.4
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",48,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",49,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",50,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",51,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",52,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",53,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",54,0.44
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",55,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",56,0.42
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",57,0.43
blank,200000,200 thousand,2037,"bitcoin will reach 200 thousand by December 31, 2037",58,0.43
